Domain,Area,Element,Item,Year,Unit,Value
Crops and livestock products,Brazil,Yield,Strawberries,2010,hg/ha,358771
Crops and livestock products,Brazil,Yield,Strawberries,2011,hg/ha,364865
Crops and livestock products,Brazil,Yield,Strawberries,2012,hg/ha,372973
Crops and livestock products,Brazil,Yield,Strawberries,2013,hg/ha,381081
Crops and livestock products,Brazil,Yield,Strawberries,2014,hg/ha,320000
Crops and livestock products,Brazil,Yield,Strawberries,2015,hg/ha,364865
Crops and livestock products,Brazil,Yield,Strawberries,2016,hg/ha,356757
Crops and livestock products,Brazil,Yield,Strawberries,2017,hg/ha,360465
Crops and livestock products,Brazil,Yield,Strawberries,2018,hg/ha,399333
Crops and livestock products,Brazil,Yield,Strawberries,2019,hg/ha,367644
Crops and livestock products,Brazil,Yield,Strawberries,2020,hg/ha,414626
Crops and livestock products,Brazil,Production,Strawberries,2010,tonnes,133391
Crops and livestock products,Brazil,Production,Strawberries,2011,tonnes,135000
Crops and livestock products,Brazil,Production,Strawberries,2012,tonnes,138000
Crops and livestock products,Brazil,Production,Strawberries,2013,tonnes,141000
Crops and livestock products,Brazil,Production,Strawberries,2014,tonnes,112000
Crops and livestock products,Brazil,Production,Strawberries,2015,tonnes,135000
Crops and livestock products,Brazil,Production,Strawberries,2016,tonnes,132000
Crops and livestock products,Brazil,Production,Strawberries,2017,tonnes,155000
Crops and livestock products,Brazil,Production,Strawberries,2018,tonnes,179700
Crops and livestock products,Brazil,Production,Strawberries,2019,tonnes,165440
Crops and livestock products,Brazil,Production,Strawberries,2020,tonnes,218881
Crops and livestock products,Brazil,Area harvested,Sugar cane,2010,ha,9076706
Crops and livestock products,Brazil,Area harvested,Sugar cane,2011,ha,9601316
Crops and livestock products,Brazil,Area harvested,Sugar cane,2012,ha,9705388
Crops and livestock products,Brazil,Area harvested,Sugar cane,2013,ha,10195166
Crops and livestock products,Brazil,Area harvested,Sugar cane,2014,ha,10419678
Crops and livestock products,Brazil,Area harvested,Sugar cane,2015,ha,10111376
Crops and livestock products,Brazil,Area harvested,Sugar cane,2016,ha,10223894
Crops and livestock products,Brazil,Area harvested,Sugar cane,2017,ha,10189208
Crops and livestock products,Brazil,Area harvested,Sugar cane,2018,ha,10024104
Crops and livestock products,Brazil,Area harvested,Sugar cane,2019,ha,10092430
Crops and livestock products,Brazil,Area harvested,Sugar cane,2020,ha,10014198
Crops and livestock products,Brazil,Yield,Sugar cane,2010,hg/ha,790445
Crops and livestock products,Brazil,Yield,Sugar cane,2011,hg/ha,764485
Crops and livestock products,Brazil,Yield,Sugar cane,2012,hg/ha,742966
Crops and livestock products,Brazil,Yield,Sugar cane,2013,hg/ha,753387
Crops and livestock products,Brazil,Yield,Sugar cane,2014,hg/ha,706460
Crops and livestock products,Brazil,Yield,Sugar cane,2015,hg/ha,742026
Crops and livestock products,Brazil,Yield,Sugar cane,2016,hg/ha,751763
Crops and livestock products,Brazil,Yield,Sugar cane,2017,hg/ha,744559
Crops and livestock products,Brazil,Yield,Sugar cane,2018,hg/ha,745759
Crops and livestock products,Brazil,Yield,Sugar cane,2019,hg/ha,746570
Crops and livestock products,Brazil,Yield,Sugar cane,2020,hg/ha,756043
Crops and livestock products,Brazil,Production,Sugar cane,2010,tonnes,717463793
Crops and livestock products,Brazil,Production,Sugar cane,2011,tonnes,734006059
Crops and livestock products,Brazil,Production,Sugar cane,2012,tonnes,721077287
Crops and livestock products,Brazil,Production,Sugar cane,2013,tonnes,768090444
Crops and livestock products,Brazil,Production,Sugar cane,2014,tonnes,736108487
Crops and livestock products,Brazil,Production,Sugar cane,2015,tonnes,750290277
Crops and livestock products,Brazil,Production,Sugar cane,2016,tonnes,768594154
Crops and livestock products,Brazil,Production,Sugar cane,2017,tonnes,758646205
Crops and livestock products,Brazil,Production,Sugar cane,2018,tonnes,747556774
Crops and livestock products,Brazil,Production,Sugar cane,2019,tonnes,753470465
Crops and livestock products,Brazil,Production,Sugar cane,2020,tonnes,757116855
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2010,tonnes,39872000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2011,tonnes,37582000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2012,tonnes,40219000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2013,tonnes,39494000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2014,tonnes,37313000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2015,tonnes,35194000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2016,tonnes,40534000
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2017,tonnes,36744638
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2018,tonnes,28001060
Crops and livestock products,Brazil,Production,Sugar Raw Centrifugal,2019,tonnes,27732026
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2010,ha,76492
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2011,ha,62535
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2012,ha,77928
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2013,ha,69070
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2014,ha,115617
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2015,ha,111803
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2016,ha,61167
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2017,ha,60179
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2018,ha,84582
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2019,ha,81551
Crops and livestock products,Brazil,Area harvested,Sunflower seed,2020,ha,49051
Crops and livestock products,Brazil,Yield,Sunflower seed,2010,hg/ha,11322
Crops and livestock products,Brazil,Yield,Sunflower seed,2011,hg/ha,12462
Crops and livestock products,Brazil,Yield,Sunflower seed,2012,hg/ha,15867
Crops and livestock products,Brazil,Yield,Sunflower seed,2013,hg/ha,15758
Crops and livestock products,Brazil,Yield,Sunflower seed,2014,hg/ha,13715
Crops and livestock products,Brazil,Yield,Sunflower seed,2015,hg/ha,13865
Crops and livestock products,Brazil,Yield,Sunflower seed,2016,hg/ha,13193
Crops and livestock products,Brazil,Yield,Sunflower seed,2017,hg/ha,17306
Crops and livestock products,Brazil,Yield,Sunflower seed,2018,hg/ha,16064
Crops and livestock products,Brazil,Yield,Sunflower seed,2019,hg/ha,16304
Crops and livestock products,Brazil,Yield,Sunflower seed,2020,hg/ha,16244
Crops and livestock products,Brazil,Production,Sunflower seed,2010,tonnes,86608
Crops and livestock products,Brazil,Production,Sunflower seed,2011,tonnes,77932
Crops and livestock products,Brazil,Production,Sunflower seed,2012,tonnes,123646
Crops and livestock products,Brazil,Production,Sunflower seed,2013,tonnes,108838
Crops and livestock products,Brazil,Production,Sunflower seed,2014,tonnes,158563
Crops and livestock products,Brazil,Production,Sunflower seed,2015,tonnes,155018
Crops and livestock products,Brazil,Production,Sunflower seed,2016,tonnes,80695
Crops and livestock products,Brazil,Production,Sunflower seed,2017,tonnes,104144
Crops and livestock products,Brazil,Production,Sunflower seed,2018,tonnes,135872
Crops and livestock products,Brazil,Production,Sunflower seed,2019,tonnes,132958
Crops and livestock products,Brazil,Production,Sunflower seed,2020,tonnes,79680
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2010,ha,41802
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2011,ha,43843
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2012,ha,39321
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2013,ha,38602
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2014,ha,39705
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2015,ha,43920
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2016,ha,47944
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2017,ha,54045
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2018,ha,52928
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2019,ha,57340
Crops and livestock products,Brazil,Area harvested,Sweet potatoes,2020,ha,59481
Crops and livestock products,Brazil,Yield,Sweet potatoes,2010,hg/ha,118459
Crops and livestock products,Brazil,Yield,Sweet potatoes,2011,hg/ha,124266
Crops and livestock products,Brazil,Yield,Sweet potatoes,2012,hg/ha,121926
Crops and livestock products,Brazil,Yield,Sweet potatoes,2013,hg/ha,130913
Crops and livestock products,Brazil,Yield,Sweet potatoes,2014,hg/ha,132430
Crops and livestock products,Brazil,Yield,Sweet potatoes,2015,hg/ha,135696
Crops and livestock products,Brazil,Yield,Sweet potatoes,2016,hg/ha,140344
Crops and livestock products,Brazil,Yield,Sweet potatoes,2017,hg/ha,144409
Crops and livestock products,Brazil,Yield,Sweet potatoes,2018,hg/ha,140002
Crops and livestock products,Brazil,Yield,Sweet potatoes,2019,hg/ha,140151
Crops and livestock products,Brazil,Yield,Sweet potatoes,2020,hg/ha,142549
Crops and livestock products,Brazil,Production,Sweet potatoes,2010,tonnes,495182
Crops and livestock products,Brazil,Production,Sweet potatoes,2011,tonnes,544820
Crops and livestock products,Brazil,Production,Sweet potatoes,2012,tonnes,479425
Crops and livestock products,Brazil,Production,Sweet potatoes,2013,tonnes,505350
Crops and livestock products,Brazil,Production,Sweet potatoes,2014,tonnes,525814
Crops and livestock products,Brazil,Production,Sweet potatoes,2015,tonnes,595977
Crops and livestock products,Brazil,Production,Sweet potatoes,2016,tonnes,672866
Crops and livestock products,Brazil,Production,Sweet potatoes,2017,tonnes,780461
Crops and livestock products,Brazil,Production,Sweet potatoes,2018,tonnes,741000
Crops and livestock products,Brazil,Production,Sweet potatoes,2019,tonnes,803626
Crops and livestock products,Brazil,Production,Sweet potatoes,2020,tonnes,847896
Crops and livestock products,Brazil,Production,Tallow,2010,tonnes,565800
Crops and livestock products,Brazil,Production,Tallow,2011,tonnes,550500
Crops and livestock products,Brazil,Production,Tallow,2012,tonnes,586700
Crops and livestock products,Brazil,Production,Tallow,2013,tonnes,656000
Crops and livestock products,Brazil,Production,Tallow,2014,tonnes,634500
Crops and livestock products,Brazil,Production,Tallow,2015,tonnes,599800
Crops and livestock products,Brazil,Production,Tallow,2016,tonnes,620400
Crops and livestock products,Brazil,Production,Tallow,2017,tonnes,652000
Crops and livestock products,Brazil,Production,Tallow,2018,tonnes,767000
Crops and livestock products,Brazil,Production,Tallow,2019,tonnes,763900
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2010,ha,57513
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2011,ha,53244
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2012,ha,51841
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2013,ha,50672
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2014,ha,49861
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2015,ha,48999
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2016,ha,49640
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2017,ha,50144
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2018,ha,52445
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2019,ha,52770
Crops and livestock products,Brazil,Area harvested,"Tangerines, mandarins, clementines, satsumas",2020,ha,55537
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2010,hg/ha,195088
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2011,hg/ha,188702
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2012,hg/ha,185118
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2013,hg/ha,185076
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2014,hg/ha,193572
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2015,hg/ha,204197
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2016,hg/ha,204083
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2017,hg/ha,192872
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2018,hg/ha,188906
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2019,hg/ha,186549
Crops and livestock products,Brazil,Yield,"Tangerines, mandarins, clementines, satsumas",2020,hg/ha,184857
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2010,tonnes,1122009
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2011,tonnes,1004727
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2012,tonnes,959672
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2013,tonnes,937819
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2014,tonnes,965167
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2015,tonnes,1000546
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2016,tonnes,1013067
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2017,tonnes,967139
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2018,tonnes,990719
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2019,tonnes,984419
Crops and livestock products,Brazil,Production,"Tangerines, mandarins, clementines, satsumas",2020,tonnes,1026638
Crops and livestock products,Brazil,Area harvested,Tea,2010,ha,2399
Crops and livestock products,Brazil,Area harvested,Tea,2011,ha,2291
Crops and livestock products,Brazil,Area harvested,Tea,2012,ha,867
Crops and livestock products,Brazil,Area harvested,Tea,2013,ha,372
Crops and livestock products,Brazil,Area harvested,Tea,2014,ha,822
Crops and livestock products,Brazil,Area harvested,Tea,2015,ha,215
Crops and livestock products,Brazil,Area harvested,Tea,2016,ha,185
Crops and livestock products,Brazil,Area harvested,Tea,2017,ha,185
Crops and livestock products,Brazil,Area harvested,Tea,2018,ha,211
Crops and livestock products,Brazil,Area harvested,Tea,2019,ha,210
Crops and livestock products,Brazil,Area harvested,Tea,2020,ha,207
Crops and livestock products,Brazil,Yield,Tea,2010,hg/ha,17832
Crops and livestock products,Brazil,Yield,Tea,2011,hg/ha,15364
Crops and livestock products,Brazil,Yield,Tea,2012,hg/ha,17255
Crops and livestock products,Brazil,Yield,Tea,2013,hg/ha,20511
Crops and livestock products,Brazil,Yield,Tea,2014,hg/ha,17287
Crops and livestock products,Brazil,Yield,Tea,2015,hg/ha,29442
Crops and livestock products,Brazil,Yield,Tea,2016,hg/ha,24811
Crops and livestock products,Brazil,Yield,Tea,2017,hg/ha,24811
Crops and livestock products,Brazil,Yield,Tea,2018,hg/ha,22891
Crops and livestock products,Brazil,Yield,Tea,2019,hg/ha,22619
Crops and livestock products,Brazil,Yield,Tea,2020,hg/ha,22560
